Topology,car_cache,dynamo_stream,dynamo_ondemand,dynamo_writerate,dynamo_peakcapacity,dynamo_peaktime,dynamo_readrate,sqs_queue_size,sqs_timeout,fargate_vcpus,fargate_memorylevel,latency,cost,reliability,scalability
2.1,10,1,0,9700,5,0.6,3900,40,5,4,3,0,7.5676,0,2.6264e-05
2.1,3,1,0,7050,8,0,7950,40,2,4,3,0.00025526,0.67007,0,4.9847e-05
2.1,1,1,1,8000,1,0.8,4050,62,1,2,1,0.0036253,2.4101,0,0.00021929
2.1,6,1,0,5750,4,0.9,3700,232,3,2,1,0.00067267,3.2567,0,3.3574e-05
2.1,1,1,0,900,8,0,4950,56,7,2,2,0.0017878,1.3614,0,0.00012439
2.1,6,1,0,650,5,0.3,8500,96,7,4,1,0.00050009,0.52705,0,3.3557e-05
2.1,3,0,0,700,6,1,1150,190,10,8,1,,0.85317,0,
2.1,8,1,1,4800,1,0.9,6500,14,4,2,1,0.0003072,1.4204,0,0.00012906
2.1,6,1,0,4900,4,0.9,2950,784,7,2,2,4.004e-05,2.8293,0,3.3446e-05
2.1,2,1,0,850,7,0.7,6850,157,7,10,3,0,0.98301,0,6.9475e-05
2.1,1,0,1,4250,10,0,5700,68,9,2,1,0.0029568,2.4433,0,0.0002222
2.1,6,1,1,3700,7,0.1,4000,15,6,8,2,0,1.4712,0,0.00013346
2.1,1,1,0,1050,9,0.8,1200,38,8,14,3,7.0013e-05,1.5185,0,0.0001196
2.1,10,1,0,5300,6,0.2,7750,677,3,8,3,0,2.1248,0,2.6213e-05
2.1,5,1,1,2850,5,0.4,3600,51,2,10,1,0,1.4993,0,0.00013603
2.1,5,1,0,6000,5,0.1,2350,123,1,6,3,0,0.91622,0,3.6013e-05
2.1,9,1,0,4750,3,0.8,2500,149,6,6,1,0,2.5287,0,2.8006e-05
2.1,8,1,0,1600,10,0.3,2350,79,9,4,2,0,1.3913,0,2.8928e-05
2.1,8,0,0,8600,8,0.9,9250,79,8,8,3,0,13.9817,0,2.87021e-05
2.1,9,1,0,1250,4,0,5650,92,1,4,3,0,0.3737,0,2.7969e-05
2.1,6,1,0,8600,2,0,5750,101,10,2,3,,0.64621,0,
2.1,2,1,1,4600,7,0.9,3750,49,1,16,2,0,1.8689,0,0.00016942
2.1,2,0,1,1400,1,0.5,2750,17,1,2,3,0.0016416,1.9983,0,0.00018355
2.1,3,1,0,8800,5,0.5,9500,65,10,6,3,0,2.2254,0,4.9776e-05
2.1,4,0,1,2050,3,0.9,6700,142,4,2,2,0.00029889,1.6177,0,0.00014702
2.1,9,1,0,2950,10,0.8,4400,22,2,8,3,0,5.9847,0,2.8011e-05
2.1,1,1,0,6850,9,0.6,6450,54,8,2,3,0.00086016,2.295,0,0.00011883
2.1,9,0,1,9900,7,0,7050,13,8,4,1,0.0008208,1.4625,0,0.00013291
2.1,6,1,0,6400,3,0,6400,87,9,10,3,0,0.59009,0,3.3429e-05
2.1,8,0,1,8750,7,0.2,7050,31,10,14,2,0,1.4753,0,0.00013374
2.1,8,0,1,6050,1,0.2,2350,40,8,4,2,0,1.4721,0,0.00013371
2.1,3,0,0,9250,1,0.4,2200,87,2,2,1,0.0012613,0.79809,0,5.6826e-05
2.1,10,1,0,7350,6,0.3,2150,173,10,2,3,,3.8831,0,
2.1,5,0,0,2900,6,0.5,5300,310,3,2,3,0.00077573,1.6348,0,3.5727e-05
2.1,7,0,1,550,1,0.6,3850,396,3,10,1,0,1.5027,0,0.00013628
2.1,9,0,0,600,2,0.6,8500,79,2,6,1,0,0.504,0,2.7764e-05
2.1,1,0,1,9950,1,0.6,4250,8,5,2,3,0.0001104,2.5524,0,0.0002343
2.1,9,0,0,1450,8,0.4,6000,21,4,4,1,0.0010368,1.67,0,2.7924e-05
2.1,6,1,1,8450,10,1,6100,210,6,2,2,0.00030888,1.4689,0,0.00013349
2.1,1,0,0,3700,3,0,4850,59,1,8,1,0.00041008,1.3137,0,0.00011708
2.1,6,0,1,8250,7,0.6,5750,46,5,2,2,0.00093093,1.5205,0,0.00013826
2.1,1,1,0,2000,10,0.5,9050,117,6,4,1,0.0008955,1.5812,0,0.0001191
2.1,9,1,0,3250,9,0.7,4600,12,1,4,2,0,5.2084,0,2.8018e-05
2.1,3,0,0,4200,5,1,3850,823,4,2,1,0.00026368,2.1509,0,4.9293e-05
2.1,5,1,0,1450,4,1,5000,11,4,6,1,0.000408,1.0689,0,3.6167e-05
2.1,4,1,0,2950,10,0.8,1700,13,6,14,1,0,2.9927,0,4.2482e-05
2.1,9,0,0,8550,10,0.5,8800,458,5,2,1,0.00158004,11.3479,0,2.79509e-05
2.1,7,0,1,5050,7,0.9,9250,46,1,2,3,0.00049123,1.501,0,0.00013636
2.1,6,0,1,1600,8,0.9,5050,38,7,6,1,0.00051051,1.5217,0,0.00013821
2.1,7,1,1,8300,10,0.1,2950,165,10,2,2,,1.435,0,
2.1,6,1,0,4700,9,0.8,5750,38,5,4,3,0,5.7439,0,3.3428e-05
2.1,2,1,0,7100,1,0,5800,416,5,2,2,9.2347e-05,0.84586,0,6.9522e-05
2.1,9,0,0,7650,7,0.6,2000,27,9,4,3,0,8.0294,0,2.7793e-05
2.1,8,1,1,8300,6,1,3700,46,3,4,3,0,1.4204,0,0.00012893
2.1,6,0,1,700,6,0.6,7550,21,6,4,3,0,1.521,0,0.00013812
2.1,4,0,1,9300,4,0.4,7250,864,4,4,1,0.00021088,1.6184,0,0.00014704
2.1,9,1,0,1700,8,0.9,5450,92,10,2,3,,3.1696,0,
2.1,9,1,0,6250,7,0.6,9400,79,4,10,3,0,6.4817,0,2.8014e-05
2.1,8,0,1,550,7,0.6,1600,17,5,2,2,0.0018432,1.4722,0,0.00013393
2.1,8,0,1,3350,7,0,6650,190,4,16,2,0,1.4757,0,0.00013371
2.1,4,0,1,8500,4,0.5,9900,232,4,2,3,0.00019215,1.6175,0,0.00014698
2.1,5,0,1,7300,7,0.2,4300,10,1,2,1,0.00012,1.5494,0,0.00014079
2.1,10,0,0,3500,2,1,9150,59,1,2,2,0.00030056,1.6692,0,2.6061e-05
2.1,5,0,1,4150,4,0.4,5800,12,10,14,1,0,1.5515,0,0.00014067
2.1,10,1,1,8850,10,0.4,3350,92,1,2,1,0.00086975,1.3903,0,0.00012635
2.1,9,1,0,4450,8,0,1550,36,3,4,2,0,0.53741,0,2.7983e-05
2.1,7,0,1,3800,8,0,7600,326,5,2,2,0.0012832,1.5007,0,0.00013646
2.1,6,0,1,8600,9,0.1,8850,135,1,2,1,0.00095074,1.5209,0,0.00013828
2.1,4,1,0,6750,1,0,7350,36,3,6,1,0.00062047,0.62337,0,4.2613e-05
2.1,3,0,1,9500,5,0.9,1000,123,8,4,1,0.00034535,1.6981,0,0.00015432
2.1,2,1,0,5550,5,0.3,2050,44,2,6,3,0.00017006,1.2147,0,6.9534e-05
2.1,2,1,1,6350,10,0.3,10000,30,8,2,2,0.0025824,1.8664,0,0.00016993
2.1,8,1,1,3300,8,0.2,7550,823,7,2,2,0.0010148,1.4194,0,0.00012904
2.1,2,0,0,6250,10,0.5,6450,135,5,2,3,0.00020274,2.5483,0,6.8575e-05
2.1,2,0,0,2600,7,0,3800,310,6,6,2,6.0021e-05,0.79044,0,6.8535e-05
2.1,4,0,0,4450,8,0,3550,27,8,2,2,0.0023424,0.58411,0,4.2297e-05
2.1,2,0,1,2250,5,0.9,9600,255,6,6,1,0.00021008,1.9117,0,0.00017375
2.1,1,1,0,4350,6,0,1550,8,10,4,1,0.00086931,1.3356,0,0.00011908
2.1,5,1,0,1600,6,0.7,2350,359,3,2,3,0.00077573,1.252,0,3.6127e-05
2.1,2,1,1,9200,10,0.7,750,864,1,14,2,0,1.8682,0,0.00016941
2.1,4,1,0,1850,7,0.6,5750,255,10,2,3,,1.2555,0,
2.1,1,0,0,6000,9,0.1,1450,21,8,2,3,0.0017616,1.4656,0,0.00011695
2.1,6,1,0,9850,4,1,8700,27,9,2,1,0.0049248,5.828,0,3.4099e-05
2.1,7,0,1,1400,1,0.1,6500,416,3,2,3,0.0002807,1.5008,0,0.00013632
2.1,10,0,0,3950,6,0.2,2300,123,5,4,1,0.00050094,1.731,0,2.6114e-05
2.1,7,0,1,2550,10,0.9,9650,56,7,12,3,0,1.5039,0,0.00013635
2.1,5,0,0,3650,3,0.5,5250,359,8,6,3,0,1.0834,0,3.5626e-05
2.1,5,0,0,1300,7,0.4,7900,359,4,2,1,0.00079092,1.0254,0,3.5801e-05
2.1,8,1,1,5050,10,0.9,3250,9,5,4,2,0,1.4206,0,0.00012896
2.1,4,1,0,6250,8,0.7,7500,16,2,4,3,0.0003072,4.1501,0,4.2516e-05
2.1,3,1,0,5300,1,0.6,9350,72,5,4,1,0.0005616,0.64085,0,5.004e-05
2.1,2,0,1,1850,10,0.9,1650,173,7,10,3,0,1.9108,0,0.00017345
2.1,9,1,1,1200,9,0.9,6700,342,2,8,1,0,1.4102,0,0.00012797
2.1,5,1,0,8600,8,0.8,1300,111,3,6,3,0,7.6,0,3.602e-05
2.1,5,0,1,2100,6,0.4,2400,46,10,2,3,0.00037535,1.5482,0,0.00014071
2.1,4,0,1,5250,1,0.6,6800,200,9,12,2,0,1.6198,0,0.00014689
2.1,10,1,0,7150,10,0.7,5450,36,7,2,3,0,13.7098,0,2.62298e-05
2.1,8,0,0,6800,6,0,1300,165,5,4,3,0,0.68704,0,2.8695e-05
2.1,9,0,1,2650,10,0.5,3400,157,9,4,3,0,1.4622,0,0.00013276
2.1,5,1,0,9550,7,0.1,6500,14,7,2,2,0.0006,1.4976,0,3.6185e-05
2.1,4,1,1,7200,7,0.5,4650,585,8,12,1,0,1.5696,0,0.00014241
2.1,7,0,0,1600,10,0.6,9350,26,10,2,1,0.0049056,2.6805,0,3.194e-05
2.1,10,0,0,2450,2,0.7,5800,157,2,16,2,0,1.0127,0,2.6048e-05
2.1,7,0,1,7750,2,0.8,2950,645,1,2,2,0.00035834,1.501,0,0.00013635
2.1,3,0,0,8600,3,0.9,4550,243,8,2,2,0.00031532,2.0945,0,4.9232e-05
2.1,7,1,1,6200,3,0.9,6650,101,4,4,1,0.00034372,1.4496,0,0.00013167
2.1,4,1,0,950,5,0.7,1550,62,4,4,2,0.0002602,0.7977,0,4.2514e-05
2.1,5,1,1,6600,3,0.1,1600,505,4,14,1,0,1.4998,0,0.00013601
2.1,7,0,1,4500,3,0.6,5700,377,6,2,3,0.0002807,1.5007,0,0.00013633
2.1,1,0,1,7900,5,0.1,1650,59,5,14,2,0.00012002,2.4757,0,0.0002256
2.1,4,0,1,5900,1,0.8,4900,92,5,10,1,0.00028021,1.619,0,0.00014707
2.1,5,0,0,1300,1,0.9,5150,30,4,2,3,0.001152,0.50612,0,4.3416e-05
2.1,5,1,0,3950,10,1,900,44,7,2,2,0.0015765,5.6452,0,3.6275e-05
2.1,4,0,0,6400,8,0.8,1250,13,5,4,2,0.0004224,4.8196,0,4.2055e-05
2.1,3,0,1,7550,10,0.4,3800,96,7,4,2,0.00025005,1.6973,0,0.00015421
2.1,8,1,1,1950,9,0.1,1350,165,6,2,1,0.000874,1.4198,0,0.00012908
2.1,1,0,0,550,10,0.4,1200,281,5,2,3,0.00010002,1.4386,0,0.00012645
2.1,10,0,0,1800,8,1,8200,326,8,6,3,0,4.8804,0,2.6017e-05
2.1,8,0,0,5600,6,0.6,6850,557,6,2,1,0.00012406,4.7415,0,2.8717e-05
2.1,7,1,0,8150,9,0.7,1150,13,9,2,1,0.0008064,9.9038,0,3.1785e-05
2.1,9,0,0,7750,9,0.1,4250,18,9,8,3,0,2.4394,0,2.7776e-05
2.1,7,1,1,9150,10,0.5,3800,106,2,12,2,0,1.4518,0,0.00013159
2.1,10,1,1,8900,5,0,2450,342,9,2,3,0,1.3899,0,0.00012621
2.1,9,1,1,950,5,0.6,6650,907,7,2,3,0,1.4087,0,0.00012797
2.1,6,0,0,2400,9,0.9,3250,142,3,2,2,0.00035235,3.6613,0,3.3155e-05
2.1,9,0,0,9150,1,0,9650,436,6,8,3,0,0.86749,0,2.7737e-05
2.1,6,0,0,650,4,0.4,2600,13,3,12,1,0,0.55679,0,3.3146e-05
2.1,3,1,1,2450,9,1,9150,210,5,4,2,0.00015444,1.6493,0,0.00014986
2.1,6,0,1,850,8,0.2,3800,14,3,8,2,0,1.5224,0,0.00013814
2.1,7,1,1,1900,10,0.8,1850,295,6,6,1,0.00026593,1.4494,0,0.00013162
2.1,2,1,1,850,4,0.9,8900,22,6,2,3,0.0016416,1.8661,0,0.00016977
2.1,9,1,1,2700,1,0.5,4250,436,8,12,2,0,1.4109,0,0.00012791
2.1,6,1,1,1200,6,0.7,7650,19,3,6,3,0,1.4705,0,0.00013344
2.1,4,1,0,3150,2,1,4750,907,2,10,3,0,0.906,0,4.2413e-05
2.1,1,1,0,9750,9,0,9200,26,9,2,2,0.0032729,1.3628,0,0.00011909
2.1,9,0,1,3250,1,0.9,1200,416,5,2,1,0.00158,1.4613,0,0.00013295
2.1,7,1,0,7950,10,0.1,3050,157,3,8,2,0,2.1142,0,3.1575e-05
2.1,7,0,1,9850,2,0.5,9750,10,3,4,3,0,1.502,0,0.00013633
2.1,5,1,0,900,5,0.7,2400,17,7,8,1,0.000576,0.7891,0,3.6172e-05
2.1,10,0,1,6850,9,1,9250,21,5,6,1,0,1.4438,0,0.00013105
2.1,10,0,0,700,4,0,1300,10,6,10,3,0,0.33885,0,2.6063e-05
2.1,5,0,0,1500,6,0.4,8500,190,8,8,3,0,1.002,0,3.5639e-05
2.1,9,0,1,8700,8,1,5350,907,10,8,1,,1.3434,0,
2.1,6,0,1,7000,5,0,5450,72,5,6,1,0.0002592,1.5211,0,0.0001382
2.1,3,1,0,4800,8,0.5,8400,784,5,8,1,2.772e-05,2.0875,0,4.982e-05
2.1,1,0,0,9700,9,0.1,3850,22,2,8,2,0.0005856,1.5812,0,0.00011687
2.1,9,0,1,7850,4,0.2,1800,46,6,2,1,0.0022523,1.4618,0,0.00013308
2.1,10,0,0,9600,7,1,7000,44,5,6,1,0,18.1879,0,2.60678e-05
2.1,5,0,0,9450,6,0.9,4050,505,10,2,1,,6.9694,0,
2.1,6,0,0,4150,2,0.1,1750,436,6,2,1,0.00015444,0.60801,0,3.315e-05
2.1,10,0,1,550,2,0.3,750,585,10,4,2,,1.4329,0,
2.1,10,0,1,6000,4,0.9,5800,784,2,6,3,0,1.4441,0,0.00013101
2.1,3,1,1,5900,5,0.1,4950,823,10,2,1,,1.2958,0,
2.1,6,0,0,3050,1,0.5,4650,117,1,2,1,0.00095074,0.49031,0,3.3276e-05
2.1,9,0,1,4200,6,0,7900,28,9,2,2,0.0010368,1.4617,0,0.00013291
2.1,6,1,1,1900,9,0.6,6550,12,6,2,2,0.000144,1.4696,0,0.00013352
2.1,7,1,0,2900,2,1,5650,458,5,12,2,0,1.0521,0,3.1567e-05
2.1,2,1,1,4800,4,0.7,5300,36,5,2,1,0.0052289,1.8676,0,0.00017011
2.1,2,0,0,4300,1,1,4900,35,4,10,2,0.00014005,0.84222,0,7.1566e-05
2.1,2,1,0,4200,1,0.2,1100,711,8,8,1,4.6845e-05,0.84503,0,7.2931e-05
2.1,9,1,1,1000,10,0.3,4300,481,3,4,1,0.00085586,1.4095,0,0.00012809
2.1,10,1,1,4650,2,0.6,7650,14,1,2,2,0.000576,1.3905,0,0.00012633
2.1,3,1,1,3200,9,0.7,3300,342,2,2,3,0.00021294,1.649,0,0.00014984
2.1,3,0,1,8550,10,0.4,3450,173,5,2,3,0.00021294,1.6966,0,0.00015419
2.1,6,0,0,1750,7,0.4,2600,268,6,8,1,0,1.2194,0,3.3093e-05
2.1,3,0,1,2250,3,0.1,6350,310,6,4,2,9.009e-05,1.6969,0,0.00015417
2.1,8,1,1,5900,6,0.4,3700,123,1,2,1,0.0009001,1.42,0,0.00012908
2.1,7,1,0,1100,4,0.3,9650,54,6,8,2,0,0.5943,0,3.1626e-05
2.1,10,1,0,3500,3,0.2,9050,11,5,4,2,0,0.89453,0,2.6267e-05
2.1,1,0,1,3000,8,0.8,4500,784,6,8,1,4.6461e-05,2.4407,0,0.00022182
2.1,10,0,0,4150,2,0.9,1600,79,1,14,1,0,1.6729,0,2.6028e-05
2.1,7,0,0,2100,4,0.8,9450,44,5,2,1,0.0023509,1.6947,0,3.1648e-05
2.1,5,1,0,1250,1,0.6,1800,9,9,2,3,0.000408,0.50553,0,4.4111e-05
2.1,2,1,0,1300,1,0.1,3700,19,4,2,1,0.0064182,0.92019,0,8.5555e-05
2.1,8,0,0,5450,4,0.3,5200,505,6,10,1,0,1.8019,0,2.8663e-05
2.1,9,1,0,1200,9,0.4,5050,823,2,12,1,0,1.371,0,2.7969e-05
2.1,9,1,0,6900,2,0.9,7350,49,10,12,3,0,2.2797,0,2.8064e-05
2.1,1,0,1,6350,5,0.8,9800,210,8,2,2,0.0007392,2.4395,0,0.00022172
2.1,5,1,1,5150,7,1,2600,33,7,10,2,0,1.4997,0,0.00013605
2.1,7,0,0,1650,7,1,1050,12,2,2,3,0.0003024,2.4905,0,3.1371e-05
2.1,5,0,0,9900,3,1,5300,711,5,6,2,0,3.6664,0,3.5613e-05
2.1,8,0,1,950,7,0.2,9150,8,10,2,1,0.0003072,1.4727,0,0.00013381
2.1,7,0,1,4300,5,0.3,9200,83,2,4,1,0.00035088,1.5015,0,0.00013638
2.1,8,0,0,8450,6,0.6,5450,72,4,8,2,0,6.8258,0,2.8697e-05
2.1,3,1,1,3250,10,0.9,4450,19,5,8,3,0,1.6509,0,0.00014978
2.1,4,1,1,5150,1,0.4,5200,96,8,12,1,9.8035e-05,1.5702,0,0.00014248
2.1,5,1,1,1200,8,0,5250,1000,4,12,3,0,1.5003,0,0.00013601
2.1,10,0,1,8650,6,0.1,9650,907,8,2,2,0.00052773,1.4426,0,0.00013108
2.1,7,0,1,7100,5,0.9,2550,746,8,12,1,0,1.5027,0,0.00013628
2.1,6,1,1,4000,10,0,1350,142,10,10,3,,1.4538,0,
2.1,7,0,1,8350,8,0.2,6200,9,4,2,3,0.0003024,1.5013,0,0.00013637
2.1,4,0,1,750,3,0.4,6100,12,7,4,1,0.0001536,1.6192,0,0.00014711
2.1,2,1,1,5700,6,0,9650,79,8,2,2,0.0008256,1.8662,0,0.00016971
2.1,4,0,1,8500,10,0.2,8800,1000,1,2,1,0.0012674,1.6185,0,0.00014721
2.1,5,1,1,6750,3,0.2,6700,129,10,6,1,,1.4787,0,
2.1,2,0,0,3350,9,0.8,3700,165,9,6,1,0.0001637,2.1094,0,6.8687e-05
2.1,2,0,0,4450,8,0.5,6750,106,2,4,2,0.00018619,1.7841,0,6.8594e-05
2.1,7,0,0,6350,7,0.8,6750,10,1,4,2,0,7.1404,0,3.133e-05
2.1,2,0,1,1600,2,0.9,1650,18,5,2,1,0.0064182,1.9784,0,0.00018167
2.1,10,0,1,8050,9,1,9200,72,9,12,1,0,1.4453,0,0.00013104
2.1,6,0,1,8950,9,0,6450,62,7,2,3,0.00033033,1.5203,0,0.00013816
2.1,4,1,1,6800,3,0.8,5700,9,6,4,1,0.0001536,1.5697,0,0.00014261
2.1,1,1,0,4150,3,0.8,5200,28,8,8,1,0.0012912,1.5263,0,0.00011928
2.1,9,0,0,650,8,0.8,1250,123,4,6,2,0,1.3847,0,2.7765e-05
2.1,10,1,1,4300,5,0.4,7000,117,10,4,3,,1.3804,0,
2.1,6,1,0,6750,10,0.6,1550,12,6,10,1,0,6.9197,0,3.3466e-05
2.1,6,0,0,3300,8,0.8,9800,40,2,2,1,0.0023423,4.1794,0,3.3453e-05
2.1,6,1,0,6550,1,0.5,2050,33,2,2,3,0.00051051,0.59274,0,3.3512e-05
2.1,8,0,0,3600,1,0.6,1400,645,2,2,2,0.0011362,0.51268,0,2.881e-05
2.1,3,0,1,7400,8,0.3,1600,46,5,4,3,0.00025526,1.6971,0,0.00015421
2.1,2,0,0,9550,3,0.1,8900,135,3,12,1,0.00011738,1.003,0,6.8601e-05
2.1,4,0,1,5500,10,0,7950,27,1,4,2,0.0009216,1.6186,0,0.00014711
2.1,3,0,0,4900,7,0.5,7550,310,1,2,1,0.0013034,2.015,0,4.9435e-05
2.1,9,1,0,5750,9,1,3900,92,1,4,1,0.000506038,12.564,0,2.80532e-05
2.1,7,0,1,3050,6,0,1500,129,8,8,3,0,1.5026,0,0.0001363
2.1,4,1,1,8650,4,0.1,1900,181,8,10,2,0,1.5699,0,0.00014244
2.1,6,0,0,3350,7,0.7,3150,62,4,4,1,0.00066066,3.0563,0,3.3245e-05
2.1,4,0,0,6300,10,0.8,5900,62,9,2,1,0.0016412,6.1218,0,4.2265e-05
2.1,5,0,0,2500,3,0.9,8050,111,2,2,2,0.00034319,1.2331,0,3.5713e-05
2.1,10,1,1,5450,1,0.1,7600,111,9,6,3,0,1.3914,0,0.00012623
2.1,6,0,1,3600,10,0.1,7200,111,9,8,1,0.00014709,1.5217,0,0.00013812
2.1,9,1,1,2450,8,0.3,1950,677,2,8,3,0,1.4109,0,0.00012797
2.1,5,1,1,7800,6,1,3200,711,3,2,1,0.0007507,1.4983,0,0.00013621
2.1,3,1,1,3950,1,0.1,4250,10,9,6,3,0,1.6505,0,0.0001498
2.1,5,1,1,9450,5,0,3250,342,9,4,3,0,1.498,0,0.00013601
2.1,10,0,0,2700,3,0.8,3100,15,9,2,2,0.000576,1.7915,0,2.6134e-05
2.1,10,0,0,3500,8,0.5,1900,9,3,2,2,0.000576,4.1612,0,2.6132e-05
2.1,4,0,0,8650,3,0.5,6100,165,7,4,2,0.00056769,1.733,0,4.2031e-05
2.1,4,0,1,5400,3,0.3,1750,585,6,14,2,0,1.6193,0,0.00014691
2.1,2,0,0,3100,2,0.2,9250,10,3,2,1,0.0015161,0.84043,0,6.8708e-05
2.1,7,0,0,3150,3,0.1,500,51,2,2,2,0.00084211,0.62438,0,3.142e-05
2.1,3,0,0,8650,3,0.1,6000,123,3,8,2,6.006e-05,0.87469,0,4.9107e-05
2.1,4,0,1,2300,4,0.7,1800,59,1,2,3,0.00044033,1.6178,0,0.00014702
2.1,6,0,0,9850,9,1,4750,505,4,12,2,0,14.7575,0,3.308e-05
2.1,1,0,1,850,6,0.1,6350,12,8,4,3,5.28e-05,2.4401,0,0.00022173
2.1,8,0,0,5500,7,0,6600,11,4,2,2,0.0008448,0.61658,0,2.8823e-05
2.1,8,1,0,5350,8,0.9,6800,952,2,8,3,0,8.3545,0,2.8913e-05
2.1,8,1,1,9350,1,0.5,8350,9,4,2,3,7.68e-05,1.4201,0,0.00012897
2.1,1,1,1,5300,5,0.5,1600,416,1,2,1,0.0022947,2.41,0,0.00021912
2.1,8,1,0,5450,10,0.6,4400,21,10,4,2,0,7.3699,0,2.8948e-05
2.1,7,1,0,2850,8,0.2,7400,1000,9,2,2,0.0012449,1.2693,0,3.1731e-05
2.1,5,1,1,4350,6,0.6,3050,557,4,10,3,0,1.4997,0,0.00013601
2.1,8,0,0,1250,1,0.2,4750,173,3,14,1,0,0.38761,0,2.8648e-05
2.1,9,0,0,5750,4,0.7,5450,677,4,6,2,0,3.9475,0,2.7747e-05
2.1,1,1,0,5500,4,0.5,5900,49,10,2,3,0.00086016,1.5758,0,0.00011883
2.1,3,1,0,900,2,0,7300,14,2,2,1,0.0003312,0.65302,0,5.9713e-05
2.1,5,1,1,7650,4,0.7,7550,585,8,12,1,0,1.4992,0,0.000136
2.1,4,1,0,1250,2,0.6,4000,181,1,4,3,0.00012265,0.58374,0,4.244e-05
2.1,10,0,0,8000,4,0.2,9950,11,1,2,1,0.0012,2.3054,0,2.6238e-05
2.1,7,0,0,8500,9,0.9,9300,17,7,4,2,0,13.8041,0,3.13118e-05
2.1,9,1,0,7850,9,0,1850,87,3,4,2,0,0.71141,0,2.7974e-05
2.1,9,0,1,1850,3,0.9,9300,585,8,14,1,0,1.4637,0,0.00013273
2.1,2,0,1,1800,10,0,7800,255,3,8,1,0.00014005,1.9122,0,0.00017368
2.1,2,1,0,3800,8,0.6,2700,268,6,6,1,0.00016947,1.7321,0,6.9636e-05
2.1,2,0,0,8550,7,0.8,8800,8,4,4,3,4.8e-05,3.3651,0,6.8556e-05
2.1,8,0,1,7750,3,0,8050,481,9,8,1,0,1.4727,0,0.00013363
2.1,8,0,1,4550,1,0.7,7750,396,10,2,1,,1.4599,0,
2.1,9,0,1,3900,5,0.8,7200,21,10,2,2,0.0010368,1.4617,0,0.00013291
2.1,1,0,1,4500,10,0.2,2850,8,7,4,2,8.16e-05,2.4409,0,0.00022185
2.1,10,0,0,3950,3,1,2450,377,8,2,3,0,2.9093,0,2.602e-05
2.1,1,0,1,1950,4,0.8,7850,784,6,8,2,1.5487e-05,2.4391,0,0.0002216
2.1,3,0,0,3500,5,1,1050,106,10,10,2,,1.813,0,
2.1,9,1,0,6950,8,0,7250,111,9,2,1,0.00097077,0.66508,0,2.814e-05
2.1,2,0,1,9050,1,0,4200,40,7,2,1,0.0051086,1.9428,0,0.00017762
2.1,8,1,1,8650,3,0.5,1450,62,2,4,3,0,1.4203,0,0.00012893
2.1,2,1,1,6700,9,0.3,1600,12,10,4,3,4.8e-05,1.8666,0,0.00016956
2.1,7,0,1,4850,7,1,7850,173,2,8,1,0,1.502,0,0.00013628
2.1,8,1,1,4700,1,0.8,3900,326,7,6,3,0,1.4205,0,0.00012893
2.1,8,0,1,4750,2,0,8900,952,10,8,1,,1.3391,0,
2.1,5,0,1,1200,10,0.8,7450,62,7,4,2,0.00015014,1.5486,0,0.00014068
2.1,7,1,1,6550,2,0.1,8700,62,8,4,2,0,1.4494,0,0.00013159
2.1,6,1,1,9350,8,0.7,8900,677,5,4,1,5.544e-05,1.469,0,0.00013345
2.1,2,1,0,850,10,0.8,5650,44,7,2,1,0.0050421,1.1308,0,7.0146e-05
2.1,1,1,1,2700,1,0.6,1100,326,6,16,3,0,2.4072,0,0.0002185
2.1,5,1,0,5700,6,0.6,7500,135,10,2,3,,3.0102,0,
2.1,9,1,1,2700,9,0.1,4700,11,8,16,1,0,1.413,0,0.00012802
2.1,7,0,1,6900,6,0.5,8000,281,1,2,3,0.00046585,1.5009,0,0.00013635
2.1,1,1,0,9750,8,0.8,5750,268,7,2,3,0.0001059,2.938,0,0.00011863
2.1,10,0,0,2900,7,0.8,6900,377,1,2,1,0.00086975,4.985,0,2.6153e-05
2.1,10,0,1,4150,8,0.3,4700,35,8,4,2,0,1.4434,0,0.00013103
2.1,1,0,0,2500,3,1,9200,30,3,10,1,0.000912,1.5261,0,0.00012259
2.1,9,0,1,5600,10,0.9,2150,746,7,4,2,0,1.4617,0,0.00013275
2.1,6,0,0,6200,10,0.8,1150,557,6,2,3,0.00051148,8.4273,0,3.3148e-05
2.1,2,1,1,5700,2,0.9,800,20,5,2,2,0.0025824,1.8664,0,0.00016993
2.1,3,1,1,7800,8,0.8,4000,10,3,2,1,0.0003312,1.6508,0,0.00015005
2.1,7,0,1,550,9,0.2,8800,83,4,2,2,0.00035088,1.5009,0,0.00013636
2.1,7,0,0,4100,6,0.8,5400,1000,1,2,2,0.00035834,4.076,0,3.1349e-05
2.1,5,1,1,1300,6,0.5,2200,101,4,2,2,0.00034319,1.4978,0,0.00013612
2.1,9,1,1,9550,3,0.6,7900,173,9,4,3,0,1.4095,0,0.00012797
2.1,1,0,0,5050,1,0.3,2700,310,4,6,3,9.6017e-05,1.4616,0,0.0001325
2.1,3,1,1,1050,8,0.3,9050,44,8,6,3,0,1.6496,0,0.00014981
2.1,8,0,1,9100,1,0,750,557,2,14,2,0,1.5532,0,0.00014234
2.1,9,0,0,7300,10,0.3,1500,416,5,4,1,0.00074844,5.9305,0,2.7843e-05
2.1,4,1,0,6750,10,0.8,1000,190,4,4,2,0.00052039,6.2381,0,4.2523e-05
