Topology,lambda_parallel_instances,lambda_allocated_memory,car_cache,latency,cost,reliability,scalability
1.2,27,192,7,0,0.18893,0,1.7156e-05
1.2,45,1152,8,0,0.18158,0,1.6263e-05
1.2,90,448,1,4.4418e-17,0.22196,0,2.0013e-05
1.2,93,5184,6,7.6682e-17,0.21443,0,1.6635e-05
1.2,88,704,3,5.6018e-17,0.18647,0,1.668e-05
1.2,70,640,8,4.4453e-17,0.18107,0,1.6263e-05
1.2,34,640,2,1.0031e-16,0.2212,0,2.0013e-05
1.2,86,640,3,4.4441e-17,0.18614,0,1.668e-05
1.2,95,704,9,4.4545e-17,0.18671,0,1.668e-05
1.2,40,576,2,0,0.22122,0,2.0013e-05
1.2,82,256,3,0,0.18435,0,1.668e-05
1.2,7,9600,1,4.4429e-17,0.22463,0,2.0013e-05
1.2,22,1088,4,5.5733e-17,0.19389,0,1.7513e-05
1.2,45,128,7,0,0.18894,0,1.7156e-05
1.2,35,320,9,5.5957e-17,0.18397,0,1.668e-05
1.2,92,1152,6,0,0.18897,0,1.668e-05
1.2,59,768,9,0,0.18567,0,1.668e-05
1.2,68,5888,10,0,0.20151,0,1.6013e-05
1.2,82,6720,4,3.0216e-17,0.22893,0,1.7462e-05
1.2,18,320,7,1.0103e-16,0.18898,0,1.7156e-05
1.2,58,128,3,0,0.18375,0,1.668e-05
1.2,87,576,7,5.633e-17,0.19107,0,1.7156e-05
1.2,53,448,5,4.4489e-17,0.17722,0,1.6013e-05
1.2,61,960,5,0,0.17908,0,1.6013e-05
1.2,58,832,3,4.4429e-17,0.18589,0,1.668e-05
1.2,90,9600,4,7.2568e-17,0.25025,0,1.7513e-05
1.2,88,256,5,0,0.17709,0,1.6013e-05
1.2,30,5888,4,0,0.20384,0,1.7513e-05
1.2,44,640,1,0,0.22151,0,2.0013e-05
1.2,16,704,9,4.4545e-17,0.18403,0,1.668e-05
1.2,54,4352,2,0,0.23464,0,2.0013e-05
1.2,72,2560,3,0,0.19423,0,1.668e-05
1.2,73,256,3,0,0.18426,0,1.668e-05
1.2,35,8384,4,0,0.21221,0,1.7513e-05
1.2,87,1600,6,0,0.19115,0,1.668e-05
1.2,100,704,8,4.4507e-17,0.1823,0,1.6263e-05
1.2,9,192,4,0,0.19271,0,1.7513e-05
1.2,37,3776,9,0,0.19187,0,1.6679e-05
1.2,21,768,6,0,0.18427,0,1.668e-05
1.2,10,5632,2,0,0.22372,0,2.0013e-05
1.2,9,192,7,0,0.1888,0,1.7156e-05
1.2,60,6144,5,0,0.1995,0,1.6013e-05
1.2,66,1280,8,0,0.18341,0,1.6263e-05
1.2,9,384,5,0,0.1763,0,1.6013e-05
1.2,48,448,1,4.4418e-17,0.22112,0,2.0013e-05
1.2,81,448,7,0,0.19036,0,1.7156e-05
1.2,14,192,5,0,0.17625,0,1.6013e-05
1.2,20,384,8,4.4472e-17,0.17923,0,1.6263e-05
1.2,42,5888,1,0,0.23581,0,2.0013e-05
1.2,10,384,1,0,0.22031,0,2.0013e-05
1.2,8,576,8,0,0.17912,0,1.6263e-05
1.2,57,2368,2,4.4431e-17,0.2278,0,2.0013e-05
1.2,36,256,8,0,0.17928,0,1.6263e-05
1.2,54,768,2,0,0.22215,0,2.0013e-05
1.2,92,2688,9,4.4545e-17,0.19791,0,1.6679e-05
1.2,40,256,9,0,0.18391,0,1.668e-05
1.2,64,384,8,4.4472e-17,0.17997,0,1.6263e-05
1.2,13,3328,6,Inf,0.18731,0,Inf
1.2,92,1536,4,0,0.20019,0,1.7513e-05
1.2,72,832,9,4.4468e-17,0.18648,0,1.668e-05
1.2,91,3328,7,0,0.2069,0,1.7156e-05
1.2,16,256,5,0,0.17632,0,1.6013e-05
1.2,74,4352,1,0,0.24001,0,2.0013e-05
1.2,27,960,4,0,0.19394,0,1.7513e-05
1.2,98,128,1,0,0.22061,0,2.0013e-05
1.2,9,3968,2,0,0.22229,0,2.0013e-05
1.2,36,576,8,0,0.17987,0,1.6263e-05
1.2,84,2432,6,4.452e-17,0.19507,0,1.668e-05
1.2,100,256,7,0,0.1898,0,1.7156e-05
1.2,90,960,9,0,0.1878,0,1.668e-05
1.2,24,5184,1,4.4426e-17,0.22803,0,2.0013e-05
1.2,75,2048,3,0,0.19218,0,1.668e-05
1.2,98,2944,1,4.442e-17,0.23698,0,2.0013e-05
1.2,72,768,10,0,0.17882,0,1.6013e-05
1.2,17,832,1,4.4416e-17,0.22085,0,2.0013e-05
1.2,82,576,1,0,0.22235,0,2.0013e-05
1.2,42,448,10,4.4548e-17,0.177,0,1.6013e-05
1.2,49,128,6,0,0.18372,0,1.668e-05
1.2,90,9600,2,4.4464e-17,0.27775,0,2.0013e-05
1.2,48,2112,2,0,0.22589,0,2.0013e-05
1.2,50,448,6,4.4453e-17,0.1845,0,1.668e-05
1.2,91,4352,4,0,0.21707,0,1.7513e-05
1.2,74,640,6,5.6844e-17,0.18578,0,1.668e-05
1.2,57,8768,2,0,0.25347,0,2.0013e-05
1.2,69,1792,6,0,0.19029,0,1.668e-05
1.2,35,128,6,0,0.18365,0,1.668e-05
1.2,52,640,5,4.4453e-17,0.17776,0,1.6013e-05
1.2,90,512,8,0,0.18105,0,1.6263e-05
1.2,44,704,8,4.4507e-17,0.1804,0,1.6263e-05
1.2,61,576,8,0,0.18054,0,1.6263e-05
1.2,74,1024,10,0,0.18007,0,1.6013e-05
1.2,40,128,5,0,0.17634,0,1.6013e-05
1.2,67,4736,3,0,0.20305,0,1.668e-05
1.2,29,1664,1,3.8467e-17,0.22284,0,2.0009e-05
1.2,90,2048,5,0,0.18659,0,1.6013e-05
1.2,51,896,2,4.0349e-17,0.22247,0,2.0017e-05
1.2,79,320,9,5.5957e-17,0.18458,0,1.668e-05
1.2,92,384,10,0,0.17768,0,1.6013e-05
1.2,40,576,4,0,0.19372,0,1.7513e-05
1.2,38,1216,8,0,0.18129,0,1.6263e-05
1.2,29,5632,9,0,0.19383,0,1.6679e-05
1.2,37,2240,4,0,0.19735,0,1.7513e-05
1.2,46,2048,7,0,0.19407,0,1.7156e-05
1.2,10,896,8,4.0349e-17,0.17936,0,1.6264e-05
1.2,80,384,9,4.4506e-17,0.18481,0,1.668e-05
1.2,96,6144,2,0,0.2575,0,2.0013e-05
1.2,12,384,10,0,0.17635,0,1.6013e-05
1.2,10,2240,1,0,0.22142,0,2.0013e-05
1.2,91,8384,10,0,0.22702,0,1.6013e-05
1.2,87,192,6,0,0.18413,0,1.668e-05
1.2,76,256,7,0,0.18954,0,1.7156e-05
1.2,79,4160,2,0,0.24041,0,2.0013e-05
1.2,82,3200,6,0,0.19924,0,1.668e-05
1.2,61,128,8,0,0.17919,0,1.6263e-05
1.2,14,7360,10,0,0.18285,0,1.6013e-05
1.2,30,1408,3,0,0.18573,0,1.668e-05
