Topology,car_cache,dynamo_stream,dynamo_ondemand,dynamo_writerate,dynamo_peakcapacity,dynamo_peaktime,dynamo_readrate,sqs_queue_size,sqs_timeout,lambda_parallel_instances,lambda_allocated_memory,latency,cost,reliability,scalability
2.2,7,0,0,10000,7,0.6,9000,75,5,70,1280,0,8.4288,0,3.1347e-05
2.2,2,1,1,4650,9,0.8,7600,23,1,98,1152,0,1.8678,0,0.00016966
2.2,10,0,0,8550,2,0.4,7600,210,9,50,128,0,1.8998,0,2.6008e-05
2.2,10,0,0,9450,10,0.9,3600,62,5,25,640,0,23.4642,0,2.59569e-05
2.2,5,1,1,4300,2,0.1,8400,243,3,35,704,3.9519e-17,1.4969,0,0.00013598
2.2,10,1,0,6400,10,0.1,1850,8,6,60,1088,0,2.32,0,2.6337e-05
2.2,5,0,1,2500,3,0.5,3150,35,2,24,2240,4.4556e-17,1.5487,0,0.00014063
2.2,7,1,0,4400,5,0.8,5850,268,6,36,1408,0,3.3705,0,3.1507e-05
2.2,8,0,1,7500,10,1,3650,26,10,59,2112,0,1.474,0,0.00013383
2.2,8,0,0,4200,4,0.6,5700,243,3,93,4928,0,2.4125,0,2.8624e-05
2.2,6,0,0,7600,7,0.5,1550,557,9,28,3968,0,4.6671,0,3.3049e-05
2.2,1,0,0,7350,9,0.6,4000,68,5,24,256,0,2.3778,0,0.00011643
2.2,3,1,1,2400,9,1,3450,342,9,71,8000,0,1.649,0,0.0001498
2.2,5,0,1,5500,6,1,5550,458,5,21,896,0,1.5473,0,0.00014059
2.2,4,0,0,5100,5,0.2,1600,645,2,24,192,0,1.0791,0,4.1903e-05
2.2,7,1,1,950,3,0.2,2100,181,2,60,1280,0,1.448,0,0.00013155
2.2,5,1,1,8500,2,1,8050,72,1,30,1024,0,1.4971,0,0.00013602
2.2,9,1,1,9350,5,0.9,8200,106,8,14,256,0,1.4081,0,0.00012796
2.2,8,0,0,5100,6,0.5,4400,149,8,99,5632,0,3.6705,0,2.8781e-05
2.2,2,1,0,3650,7,0,7950,83,4,2,1088,0,0.80544,0,6.9421e-05
2.2,1,1,1,6500,8,0.8,7050,220,4,90,1664,0,2.4035,0,0.00021843
2.2,7,1,0,4700,9,0.3,8850,44,8,37,256,0,2.8163,0,3.1536e-05
2.2,4,0,0,2500,6,0.5,8250,181,9,6,4160,0,1.371,0,4.1914e-05
2.2,2,1,1,1950,6,1,2600,18,5,25,2688,0,1.8663,0,0.00016963
2.2,10,0,1,3600,1,0.5,9550,31,9,12,128,0,1.4417,0,0.00013103
2.2,1,1,1,7050,10,1,6650,56,9,17,192,5.5522226499e-17,5629501.9372,0,-625.49972982
2.2,8,1,0,900,8,0.5,5300,481,2,22,320,7.05694698369e-17,11259000.1558,0,1250.9999254
2.2,3,1,1,7100,6,0.5,7900,142,6,43,128,0,1.6476,0,0.00014975
2.2,1,1,0,5450,9,0.5,8500,31,1,100,1984,3.4434e-17,1.9692,0,0.00011868
2.2,10,1,0,2200,8,0.8,1400,377,4,56,256,0,3.9729,0,2.6209e-05
2.2,2,0,1,2600,9,0.8,6350,23,1,97,768,0,1.9104,0,0.00017357
2.2,10,1,1,1000,3,0.8,2100,42,4,43,1408,0,1.3902,0,0.00012624
2.2,4,1,1,6700,3,0.8,9100,784,10,26,7040,0,1.5433,0,0.00014507
2.2,4,0,0,5400,3,0,7550,68,4,97,256,0,0.60848,0,4.194e-05
2.2,10,1,0,6200,6,0.6,2350,21,10,22,320,0,6.0157,0,2.6171e-05
2.2,1,0,0,6200,4,0.7,5000,75,10,97,640,5.9237881907e-17,4222126.3656,0,469.12507766
2.2,8,0,1,6950,6,0.2,7800,18,5,59,4736,4.4422e-17,1.4811,0,0.00013445
2.2,7,0,0,4700,2,0.4,7150,65,2,91,1152,5.9419698288e-17,9851625.1645,0,1094.6249408
2.2,1,1,1,8700,2,1,6000,11,10,90,448,0,2.4044,0,0.00021853
2.2,6,1,1,2600,1,0.4,1400,12,5,33,7040,0,1.4772,0,0.00013409
2.2,2,0,0,700,4,1,2950,16,9,87,2048,0,1.0001,0,7.8368e-05
2.2,2,0,0,6350,1,0,500,8,4,53,256,0,1.0161,0,8.8037e-05
2.2,8,0,0,10000,2,0.3,5600,19,4,95,7360,0,1.5976,0,3.0863e-05
2.2,1,0,0,3200,8,0.5,2550,711,9,65,2816,0,1.6394,0,0.00011641
2.2,6,1,0,7400,4,0.2,4950,31,4,75,1152,0,1.3925,0,3.3543e-05
2.2,2,1,0,9250,9,0.9,7350,14,9,94,2112,0,4.7237,0,6.9958e-05
2.2,5,1,0,5300,1,0.6,950,123,5,12,3456,0,0.54793,0,3.5983e-05
2.2,8,0,1,5200,2,0.2,5200,952,9,54,256,0,1.4706,0,0.00013365
2.2,2,1,1,1850,2,0.1,5000,1000,3,73,1856,3.5551e-17,1.8648,0,0.00016941
2.2,9,1,0,8350,7,0.7,7850,111,5,80,896,4.08891687058e-17,25332757.759,0,2814.74979504
2.2,10,1,1,3200,8,0.9,2450,220,3,5,5376,0,1.3894,0,0.00012615
2.2,6,1,0,6150,7,0.1,9400,864,8,72,1536,0,1.2177,0,3.339e-05
2.2,2,0,1,7150,9,0.7,6500,12,7,87,3328,3.73028114508e-17,22518000.0552,0,-2501.99961879
2.2,3,0,0,5400,9,0.3,3150,907,5,94,128,0,1.8063,0,4.9077e-05
2.2,4,1,1,6950,3,0.9,7200,17,4,41,1280,0,1.5687,0,0.00014257
2.2,7,1,1,3800,6,0.4,2600,83,3,81,128,0,1.4477,0,0.00013155
2.2,4,1,1,8850,5,0.7,4950,458,1,84,512,0,1.5676,0,0.00014241
2.2,7,1,1,8050,8,0.7,9650,8,4,51,2240,4.4556e-17,1.4523,0,0.00013178
2.2,1,1,0,5000,1,0.4,5150,436,7,82,448,0,1.4191,0,0.00012816
2.2,2,0,1,2250,10,0.2,8050,9,10,80,3776,0,1.9188,0,0.00017423
2.2,2,1,0,6450,3,0.4,7550,530,6,32,6720,0,1.1358,0,6.9413e-05
2.2,7,0,0,7900,1,0.2,4950,49,4,37,6720,2.9786e-17,0.72456,0,3.1426e-05
2.2,1,1,0,8550,6,0.6,800,12,6,95,512,0,2.0943,0,0.00011856
2.2,2,0,0,1300,8,0.2,1950,181,1,24,9984,2.7984e-17,0.88798,0,6.8347e-05
2.2,3,0,0,5850,5,0.2,600,13,6,100,6720,3.2123e-17,1.1112,0,5.3215e-05
2.2,7,1,1,7600,9,0.7,1100,436,7,17,5888,3.4876847506e-17,39406498.1886,0,-4378.49950623
2.2,10,0,0,6600,6,0.1,4450,51,7,57,4544,0,1.7249,0,2.6181e-05
2.2,1,1,1,3850,1,1,5150,645,2,4,384,0,2.4028,0,0.00021841
2.2,5,1,0,1500,9,0.1,4200,27,2,17,960,3.798717651238e-17,112589991.2974,0,-12509.99892888
2.2,6,0,1,4700,7,0.3,1250,342,6,37,256,0,1.5191,0,0.00013808
2.2,3,1,1,2400,5,0.1,1950,117,1,12,2688,4.45e-17,1.6483,0,0.00014973
2.2,10,0,1,5500,6,0.9,8750,21,2,53,8768,0,1.455,0,0.00013207
2.2,3,1,1,3300,8,0.5,7700,1000,4,4,128,0,1.6475,0,0.00014974
2.2,6,0,1,5500,8,0.8,2750,72,6,56,1472,4.81234995629e-17,33776998.7264,0,-3752.99955135
2.2,6,1,0,2900,10,1,1050,9,6,91,640,0,4.9932,0,3.3562e-05
2.2,1,0,0,2400,10,0,4750,14,9,15,1024,0,1.2979,0,0.00011648
2.2,6,0,0,4300,8,1,9250,232,7,17,128,0,6.3183,0,3.3064e-05
2.2,7,1,1,2750,2,0.5,1850,359,7,4,256,0,1.4478,0,0.00013151
2.2,4,1,0,7550,1,0.2,1400,26,3,58,2560,0,0.64206,0,4.2686e-05
2.2,5,0,0,9400,7,0.5,5150,68,10,16,1536,0,4.8969,0,3.5638e-05
2.2,5,1,1,850,10,0.8,9850,123,3,76,192,0,1.4967,0,0.000136
2.2,4,1,0,4500,7,0.2,6550,56,6,22,1088,0,1.1936,0,4.2448e-05
2.2,7,1,1,5650,3,1,9150,784,2,95,2432,0,1.4493,0,0.00013153
2.2,5,0,0,2050,6,0.8,7850,28,4,34,5376,4.4502e-17,1.8771,0,3.5903e-05
2.2,5,0,1,500,7,0.3,3200,359,2,64,448,0,1.5476,0,0.00014057
2.2,10,1,0,4300,8,0.7,3900,117,7,6,384,9.48945709943e-17,84442499.6342,0,-3127.49971511
2.2,3,0,0,600,5,0.4,6700,111,8,40,7040,2.9652053151e-17,4222125.3553,0,469.12501267
2.2,9,0,0,2550,4,0.5,1250,281,8,47,832,0,1.4813,0,2.7664e-05
2.2,9,1,0,6400,5,0.3,9000,96,5,90,512,0,2.6329,0,2.7985e-05
2.2,10,1,0,2550,9,0.9,9600,200,8,89,256,0,5.7378,0,2.6215e-05
2.2,3,1,1,3100,9,0.8,6400,481,3,31,256,0,1.6475,0,0.00014975
2.2,7,0,0,8850,3,0.4,1800,310,3,100,640,5.38278916713e-17,78812995.6916,0,-8756.99924423
2.2,10,0,0,2550,1,0.2,3300,377,4,81,7680,0,0.46246,0,2.5962e-05
2.2,1,0,1,2200,5,0.6,4300,281,4,84,4736,0,2.4373,0,0.0002214
2.2,9,1,1,5750,3,0.8,6950,25,3,63,256,0,1.4086,0,0.00012801
2.2,2,1,1,4200,5,0.9,6550,20,1,31,6720,0,1.8725,0,0.00017
2.2,4,0,1,4150,6,0.5,5600,23,4,35,2560,4.2526e-17,1.6196,0,0.00014719
2.2,2,0,0,2850,7,0.4,3850,436,4,64,448,0,1.2136,0,6.8409e-05
2.2,8,1,1,2350,6,0.5,2200,56,6,56,640,4.45033750038e-17,45035997.6926,0,5003.99971494
2.2,3,1,0,750,3,0.6,1150,173,9,33,576,0,0.69962,0,5.6564e-05
2.2,8,1,1,3300,5,0.9,9900,342,10,80,704,0,1.4069,0,0.00013021
2.2,8,0,1,4550,10,0.1,2950,746,9,57,3328,0,1.4717,0,0.00013358
2.2,1,1,1,550,10,0.7,2650,18,5,64,320,0,2.4035,0,0.00021848
2.2,3,1,0,2050,5,0.7,4150,268,3,50,896,3.9547e-17,1.0807,0,4.9751e-05
2.2,4,0,1,9200,10,1,5150,281,8,8,128,0,1.6163,0,0.00014691
2.2,9,0,0,6100,4,0.9,6950,117,4,31,1984,0,5.2062,0,2.7689e-05
2.2,5,1,0,1850,3,0.2,850,864,1,31,832,0,0.55645,0,3.6013e-05
2.2,5,1,1,8850,8,0.4,7900,645,4,67,256,0,1.4964,0,0.00013601
2.2,5,0,0,7100,5,0.2,5600,281,6,84,960,0,1.4866,0,3.5607e-05
2.2,7,0,0,6800,6,0.4,550,481,2,24,576,0,3.4297,0,3.1238e-05
2.2,2,1,0,550,5,0.2,4700,173,5,90,256,0,0.87876,0,7.8664e-05
2.2,7,0,1,500,1,0.2,7250,9,9,29,1344,0,1.5016,0,0.00013636
2.2,2,0,1,600,10,0.1,9050,38,3,64,9984,4.4488e-17,1.9204,0,0.00017444
2.2,4,1,1,6500,1,0.7,1700,54,3,61,448,0,1.5675,0,0.00014242
2.2,8,0,0,1950,8,0.6,9200,96,9,52,832,4.4624e-17,2.7615,0,2.8673e-05
2.2,2,1,1,3100,1,0.3,2200,268,10,9,1216,0,1.8159,0,0.00017475
2.2,4,0,1,6300,7,0.7,4700,123,9,11,5888,2.9672e-17,1.6173,0,0.00014691
2.2,1,1,1,8500,8,0.6,6100,864,10,45,256,0,1.3468,0,0.00012241
2.2,5,1,0,2300,1,0.6,9700,123,5,27,3072,0,0.46259,0,3.6018e-05
2.2,5,0,0,8600,8,0.6,3750,12,3,48,576,4.4441e-17,6.0169,0,3.5709e-05
2.2,3,0,0,7500,8,0.6,7000,210,1,72,7360,0,3.5589,0,4.9058e-05
2.2,10,0,1,7750,10,0.1,4750,746,1,34,320,0,1.4424,0,0.00013093
2.2,5,0,1,7650,9,0.2,6350,9,5,30,6144,0,1.5543,0,0.00014115
2.2,3,0,0,6100,6,0.8,5400,17,8,73,9152,0,2.8974,0,5.1265e-05
2.2,6,0,1,3350,1,0.5,9750,25,6,56,1856,3.431e-17,1.5224,0,0.00013831
2.2,6,0,1,7050,1,0.1,2650,255,5,54,7360,0,1.5207,0,0.00013807
2.2,8,1,0,4550,6,0.3,4250,585,1,37,256,0,2.1031,0,2.8901e-05
2.2,7,0,1,5600,2,0.9,8950,9,4,85,8384,0,1.5276,0,0.00013836
2.2,10,1,0,2650,3,0.8,1250,907,1,70,192,0,1.6651,0,2.6153e-05
2.2,5,1,0,7550,5,0,8300,530,6,16,2240,0,0.61183,0,3.5952e-05
2.2,6,0,1,3950,2,0.6,1450,645,5,27,2048,0,1.5195,0,0.00013806
2.2,2,0,1,1800,9,0.8,8600,65,10,6,4352,0,1.9083,0,0.00017345
2.2,10,1,1,4100,1,0.6,2400,173,9,96,6464,0,1.3921,0,0.0001263
2.2,8,0,1,3200,5,0.2,5450,677,10,39,7040,0,1.4598,0,0.00013491
2.2,2,1,1,8950,5,0.9,7300,26,8,28,1984,3.4443e-17,1.8653,0,0.00016955
2.2,6,1,0,8650,8,0.5,5900,11,8,56,8384,0,5.9288,0,3.4883e-05
2.2,1,0,0,4150,10,0.7,5350,232,3,35,6144,3.7143e-17,2.1144,0,0.00011639
2.2,7,1,1,2650,8,0.7,8250,21,2,86,3456,0,1.4579,0,0.00013239
2.2,8,1,0,8900,7,0.3,5900,255,10,2,448,0,4.4145,0,3.021e-05
2.2,6,1,0,5750,8,0.8,8450,677,5,73,9984,0,6.1468,0,3.3413e-05
2.2,5,0,0,2800,3,0.1,7950,952,5,71,320,0,0.57974,0,3.5598e-05
2.2,3,0,0,8500,3,0.7,8500,59,3,83,320,0,1.7968,0,4.9112e-05
2.2,4,0,0,9650,7,0.3,9250,10,3,51,192,0,2.828,0,4.1958e-05
2.2,8,1,0,8450,2,0.1,9950,123,3,80,1472,0,0.90092,0,2.8953e-05
2.2,10,1,1,8250,5,0.4,6250,15,8,20,128,0,1.3892,0,0.00012625
2.2,7,1,1,550,10,0.4,3150,22,3,79,1344,9.57795920477e-17,78812994.9303,0,-8756.99914365
2.2,9,1,0,4300,1,0.2,6450,49,8,46,1024,0,0.52953,0,2.7967e-05
2.2,5,0,0,9500,4,0.9,8950,9,2,13,1472,4.4574e-17,4.5967,0,3.5719e-05
2.2,2,1,1,950,10,1,9650,359,4,27,2560,0,1.8641,0,0.00016941
2.2,10,0,1,4650,9,0,4050,106,3,73,128,0,1.4416,0,0.00013101
2.2,8,1,1,4750,3,0.6,7300,377,4,15,1536,3.55537208298e-17,90071993.9664,0,-10007.9990431
2.2,10,1,1,750,5,0.6,6300,27,5,45,6720,0,1.395,0,0.00012661
2.2,2,1,0,3400,2,0,9550,23,3,28,7360,0,0.8078,0,6.9838e-05
2.2,5,1,1,3800,4,1,3050,416,8,93,128,0,1.4964,0,0.00013601
2.2,6,0,0,6450,8,0.8,2200,557,8,38,960,0,6.9953,0,3.3037e-05
2.2,9,1,0,2800,6,0.2,4500,220,1,27,1472,4.8448e-17,1.1816,0,2.8011e-05
2.2,10,1,0,8800,7,0.5,5500,142,7,98,576,0,8.4167,0,2.6187e-05
2.2,3,1,0,2700,7,0.1,4500,711,9,6,1216,0,0.73406,0,4.9736e-05
2.2,6,1,0,3000,2,0.2,8600,377,5,43,3776,0,0.57496,0,3.3397e-05
2.2,4,0,0,8550,9,0.9,7500,101,8,49,9984,0,8.1229,0,4.2191e-05
2.2,8,1,0,9100,8,0.4,3500,255,6,17,3648,0,6.6221,0,2.8838e-05
2.2,2,0,0,3450,5,0.6,4050,96,3,20,2432,0,1.3067,0,6.8436e-05
2.2,3,0,0,6850,5,0.7,6350,416,5,98,9600,0,2.4216,0,4.9077e-05
2.2,5,1,0,700,10,0.9,3050,173,6,60,384,0,1.2357,0,3.5993e-05
2.2,10,1,1,650,5,0.2,3100,416,7,35,2688,3.87705448989e-17,56294996.7318,0,-6254.99935634
2.2,3,1,0,1750,9,0.8,2550,111,4,22,4352,0,1.5489,0,4.9771e-05
2.2,7,0,0,8900,10,0.7,3300,20,8,89,1088,4.45459e-17,12.3199,0,3.15113e-05
2.2,1,1,1,2200,3,1,1250,149,6,94,3072,0,2.4041,0,0.0002185
2.2,3,1,0,3150,5,0.5,5100,101,9,100,448,0,1.1478,0,4.9753e-05
2.2,1,1,0,3050,10,0.3,4150,123,2,80,7680,2.9619e-17,1.5644,0,0.00011864
2.2,9,0,0,4750,8,1,1400,585,6,83,8000,0,9.3704,0,2.7674e-05
2.2,4,0,1,9050,9,1,4050,23,9,29,704,4.4507e-17,1.6172,0,0.00014697
2.2,2,1,0,6700,3,0.3,9500,11,7,58,832,4.4468e-17,1.0743,0,6.9571e-05
2.2,3,1,1,3300,5,0.3,6250,65,1,64,128,0,1.6478,0,0.00014975
2.2,2,0,0,4850,10,0.6,1400,326,3,28,4544,0,2.3547,0,6.8393e-05
2.2,10,1,0,7800,8,0,5350,68,1,83,1984,0,0.73597,0,2.6139e-05
2.2,3,1,1,800,3,0.8,2100,864,9,17,960,0,1.6475,0,0.00014974
2.2,9,0,0,7450,10,0.6,8100,22,5,64,192,0,11.7909,0,2.7727e-05
2.2,9,0,0,3850,4,0.9,3650,243,2,67,1664,0,3.3733,0,2.7682e-05
2.2,1,0,1,4700,4,1,7550,165,8,31,7680,0,2.4369,0,0.00022148
2.2,9,1,1,3500,7,0.3,6400,129,10,96,576,0,1.3975,0,0.00012918
2.2,2,0,1,9600,8,0,8250,8,4,64,3776,0,1.9169,0,0.00017405
2.2,2,0,0,2900,8,0.7,8000,135,3,44,320,0,1.7266,0,6.8418e-05
2.2,8,0,0,7550,5,0,6700,16,2,98,4928,0,0.74317,0,3.009e-05
2.2,6,1,0,3000,3,0.1,2500,21,9,1,7360,0,0.5752,0,3.341e-05
2.2,8,0,0,5300,5,0.3,7700,42,1,19,384,0,2.1814,0,2.8621e-05
2.2,7,0,1,5850,3,0.6,4350,9,2,86,960,0,1.5028,0,0.00013644
2.2,10,1,1,4600,9,0.6,7350,96,5,20,8000,0,1.3902,0,0.00012627
2.2,2,0,1,3850,2,0.6,4900,65,9,85,576,0,1.9083,0,0.00017346
2.2,3,1,0,1750,4,0.2,1700,68,4,76,1536,0,0.66963,0,4.9839e-05
2.2,4,1,0,9550,10,0.3,6850,8,9,55,640,0,3.6654,0,4.2525e-05
2.2,6,0,0,6350,1,0.9,5950,190,5,9,128,0,0.62341,0,3.3063e-05
2.2,10,0,1,650,1,0.7,2700,210,10,100,768,0,1.433,0,0.000132
2.2,9,1,0,700,4,0.7,2150,864,9,46,640,0,0.7264,0,2.792e-05
2.2,10,1,0,5350,4,1,3950,22,8,58,3968,0,5.2373,0,2.6804e-05
2.2,7,0,1,5500,10,0.4,3750,149,8,40,448,4.26534386936e-17,39406498.2397,0,-4378.4995015
2.2,7,1,0,800,6,0.7,3900,232,6,26,768,0,0.94591,0,3.1519e-05
2.2,5,1,0,3250,5,0.5,6900,359,4,47,8000,2.8445e-17,1.4297,0,3.5953e-05
2.2,8,1,0,6350,8,0.9,4250,18,9,12,2048,0,9.8547,0,2.893e-05
2.2,7,1,0,1500,4,1,8750,23,4,40,3072,0,1.3204,0,3.1814e-05
2.2,2,1,1,3400,2,0.4,2950,181,8,10,1088,0,1.8639,0,0.00016942
2.2,5,1,1,8300,1,0.2,8100,481,10,84,2368,0,1.4776,0,0.00013815
2.2,3,0,0,9950,8,0.8,8400,51,2,82,704,0,5.7773,0,4.9115e-05
2.2,2,0,1,2300,1,0.4,9050,13,4,91,640,0,1.9097,0,0.00017356
2.2,8,1,1,6300,9,0.7,7050,14,1,21,832,4.4624e-17,1.4194,0,0.00012894
2.2,1,0,1,9950,6,0.3,800,1000,4,75,192,0,2.5373,0,0.00023268
2.2,7,1,1,5100,2,0.2,3250,10,8,72,512,0,1.4492,0,0.00013164
2.2,7,0,0,1450,5,0.3,5050,295,10,33,512,0,0.81302,0,3.2763e-05
2.2,2,0,1,2150,7,0.8,8050,557,9,18,128,0,1.9078,0,0.00017341
2.2,6,1,1,8350,10,0.8,600,342,8,14,512,0,1.4678,0,0.00013341
2.2,10,1,0,2950,6,0.5,650,19,9,10,6144,0,2.5897,0,2.6421e-05
2.2,7,1,0,4550,2,0.8,950,59,10,77,1664,3.7090805328e-17,39406498.0059,0,-4378.4996061
2.2,6,0,1,4500,10,0.9,4250,268,5,9,8000,0,1.5194,0,0.00013809
2.2,3,1,1,7250,3,0.2,9950,8,3,72,2368,0,1.6537,0,0.00015017
2.2,4,1,1,8300,10,0.8,6400,42,8,49,320,0,1.5672,0,0.00014245
2.2,6,0,1,5650,7,0.6,5000,458,7,92,384,0,1.5194,0,0.00013805
2.2,4,1,0,900,10,0.2,6550,281,10,35,5632,0,0.65107,0,4.5101e-05
2.2,4,1,0,3550,10,0.2,6900,27,8,16,512,0,1.2864,0,4.2458e-05
2.2,5,0,1,3450,9,0.9,3450,232,4,60,4160,0,1.5484,0,0.00014061
2.2,3,0,0,4350,2,0.4,9600,200,2,37,192,0,0.79658,0,4.9063e-05
2.2,8,0,0,1000,5,0.9,5750,68,3,7,8000,0,1.4424,0,2.8649e-05
2.2,7,0,0,2600,6,0.2,6750,8,3,32,128,0,1.0627,0,3.1294e-05
2.2,1,0,0,6500,8,0.1,10000,65,4,94,1088,0,1.4677,0,0.0001165
2.2,6,0,1,9150,6,0.3,4200,173,1,64,3200,0,1.5223,0,0.00013805
2.2,4,0,0,8700,10,0.7,8000,711,6,70,4736,0,7.3237,0,4.1873e-05
2.2,4,0,0,3900,8,0,8550,255,8,79,1024,0,0.56768,0,4.193e-05
2.2,5,1,1,2900,10,0.1,2350,436,9,80,576,0,1.4966,0,0.000136
2.2,1,0,0,3000,10,0.4,7100,864,2,57,640,5.9232338922e-17,1407376.534,0,156.37510348
2.2,10,0,0,5150,10,0.9,4000,530,9,36,9600,0,13.1584,0,2.60032e-05
2.2,4,1,1,7500,2,0.6,9300,614,10,74,768,0,1.5429,0,0.00014508
2.2,8,0,0,5700,1,0.6,4000,9,3,79,320,0,0.6269,0,2.8739e-05
2.2,2,1,1,6400,8,0.2,7550,46,5,22,3968,0,1.8651,0,0.00016953
2.2,10,0,0,6450,1,0.8,6900,9,6,38,704,4.4686e-17,0.72709,0,2.6038e-05
2.2,9,1,0,7650,7,0.7,9650,557,3,40,2944,0,9.0547,0,2.7901e-05
2.2,6,0,1,600,2,0.4,5150,10,9,32,192,0,1.5202,0,0.00013808
2.2,7,0,1,7550,2,0.5,6600,1000,2,21,512,0,1.4996,0,0.00013624
2.2,2,0,1,2400,8,0.1,9600,458,5,19,5632,0,1.9082,0,0.0001734
2.2,5,0,1,2500,10,0.3,6400,21,4,69,192,0,1.5477,0,0.00014064
2.2,6,1,0,7650,7,0.7,9150,677,5,35,320,0,6.1982,0,3.3406e-05
2.2,9,1,1,550,1,0.7,2200,23,2,10,3648,3.1918e-17,1.4099,0,0.00012799
2.2,6,1,0,9900,5,0.4,9000,75,2,61,1088,0,3.4527,0,3.3401e-05
2.2,2,1,1,3850,7,0.2,9250,255,6,59,7680,0,1.8651,0,0.00016946
2.2,9,0,1,9400,6,0.6,6200,9,1,24,8768,4.4535e-17,1.4701,0,0.00013329
2.2,4,0,1,1000,7,0.1,1500,13,5,80,2560,0,1.6234,0,0.00014748
2.2,10,1,0,5150,8,0.3,4250,243,3,65,256,0,3.706,0,2.6209e-05
2.2,5,0,1,8150,6,0.9,8700,96,7,61,704,0,1.5477,0,0.00014061
2.2,6,0,0,8650,10,0.7,7250,784,8,74,448,0,10.559,0,3.30561e-05
2.2,4,0,1,6850,9,0.6,3150,123,1,64,4544,0,1.6213,0,0.00014687
2.2,4,1,1,5650,10,0,8950,62,1,52,448,0,1.5676,0,0.00014239
2.2,10,0,0,900,9,1,9250,173,8,42,5888,0,3.4988,0,2.6089e-05
2.2,8,1,1,1450,8,0.9,4150,96,2,87,5632,3.5664e-17,1.4242,0,0.00012901
2.2,4,0,0,8150,6,0.1,5050,26,5,18,8384,0,1.1714,0,4.2166e-05
2.2,1,1,0,7050,5,0.9,2050,268,1,10,128,0,2.0763,0,0.00011841
2.2,9,0,1,7950,6,0.2,900,106,1,55,1664,0,1.4626,0,0.00013268
2.2,3,0,0,4800,8,0.3,4050,359,2,17,1088,5.6097e-17,1.5488,0,4.9067e-05
2.2,2,0,1,5600,8,0.7,9450,16,1,22,640,0,1.9086,0,0.00017346
2.2,6,1,1,2450,8,0.5,3600,51,5,19,1408,4.3451e-17,1.4689,0,0.00013339
2.2,1,0,0,7200,3,0.7,4050,12,7,10,2112,0,1.6302,0,0.0001165
2.2,8,0,0,8100,8,0.8,7300,10,7,88,8000,0,11.7398,0,3.07319e-05
2.2,8,1,1,7250,1,0.9,8950,75,1,40,3968,0,1.4215,0,0.00012881
2.2,5,1,1,8800,2,0.2,6550,25,1,2,320,4.4484e-17,1.4968,0,0.00013602
2.2,4,1,0,550,3,1,1250,10,1,73,192,0,0.67157,0,4.9592e-05
2.2,3,0,1,3100,2,0.9,5350,106,3,43,576,0,1.6954,0,0.00015409
2.2,5,1,0,4200,4,0.7,9100,30,10,56,576,0,1.7907,0,3.6076e-05
2.2,6,0,0,1550,8,0.2,2150,101,1,38,7360,0,0.83446,0,3.3032e-05
2.2,9,1,0,9550,2,0.2,7300,27,10,1,3648,0,1.2945,0,2.7921e-05
2.2,10,1,1,4150,10,0.7,7100,784,2,5,8384,0,1.3894,0,0.00012618
2.2,10,0,1,6400,9,1,8950,243,2,12,2944,0,1.4433,0,0.00013102
2.2,6,1,0,8900,2,1,600,19,8,77,2816,4.4514e-17,2.2217,0,3.4023e-05
2.2,2,0,1,8350,4,0,4650,96,9,37,3776,0,1.9089,0,0.0001735
2.2,4,0,1,8800,2,0.3,6950,106,10,40,896,0,1.5928,0,0.00014959
2.2,2,1,1,6300,7,0.2,2900,907,2,95,384,0,1.8641,0,0.00016941
2.2,3,1,0,1750,3,0.5,3900,20,6,38,128,0,0.72941,0,4.978e-05
2.2,8,0,0,4300,5,0,5100,8,4,84,9600,4.4535e-17,0.58333,0,3.0965e-05
2.2,4,0,0,4200,1,0.7,2450,59,5,96,2688,0,0.58192,0,4.2546e-05
2.2,1,0,1,7400,8,0,4500,65,8,79,2240,5.9229e-17,2.4379,0,0.0002216
2.2,3,0,0,6800,5,0.7,1150,44,1,80,6720,0,2.354,0,4.9385e-05
2.2,10,1,1,8300,7,0,4850,28,6,73,1600,0,1.3917,0,0.00012637
2.2,10,1,0,3950,2,0.2,1500,310,6,57,3328,0,0.743,0,2.6131e-05
2.2,8,0,0,5050,10,0.7,4500,864,6,52,2944,0,8.2717,0,2.8589e-05
2.2,4,0,1,2500,7,0.1,3450,31,9,100,5184,4.4542e-17,1.6266,0,0.00014783
2.2,3,1,1,1700,7,0.5,5000,33,7,78,2368,0,1.6504,0,0.00015
2.2,6,0,0,3200,4,1,4600,10,7,81,7040,0,2.3006,0,3.4703e-05
2.2,3,1,1,1400,6,1,3500,1000,6,64,128,0,1.6475,0,0.00014974
2.2,4,1,1,6150,4,0.2,8550,11,4,5,128,0,1.5673,0,0.00014245
2.2,2,1,0,3900,2,0,1100,16,3,15,3072,0,0.81005,0,6.9574e-05
2.2,8,1,0,4700,5,1,6850,72,5,43,1344,0,4.8787,0,2.8866e-05
2.2,2,1,1,4750,3,0.4,5650,111,1,77,256,0,1.8642,0,0.00016941
2.2,1,1,0,1450,2,0.3,8350,281,4,41,832,0,1.4479,0,0.0001322
2.2,3,0,1,1050,5,0.6,1050,62,4,69,768,3.87197814823e-17,33776998.9011,0,-3752.99953535
2.2,5,0,0,3850,8,0.9,3350,232,7,93,832,0,4.1791,0,3.5629e-05
